State_Name,District,Sub_District,Financial_Year,Month,Indicator_Code,Indicator_Name,Code,Section,Public,Private,Rural,Urban
Odisha,Koraput,Kundura,2021-2022,January  ,8.2.1,Number of Laparoscopic sterilizations (excluding post abortion) conducted,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.2.2,Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.2.3,Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.2.4,Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.3,Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.4,Number of Postpartum (within 48 hours of delivery) IUCD insertions,M8 ,Family Planning,70,0,70,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.5,Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.6,Number of IUCD Removals,M8 ,Family Planning,2,0,2,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.7,Number of complications following IUCD Insertion,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.8,Injectable Contraceptive-Antara Program- First Dose,M8 ,Family Planning,1,0,1,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.9,Injectable Contraceptive-Antara Program- Second Dose,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.1,Injectable Contraceptive-Antara Program- Third Dose,M8 ,Family Planning,1,0,1,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.11,Injectable Contraceptive-Antara Program- Fourth or more than fourth,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.12,Number of Combined Oral Pill cycles distributed,M8 ,Family Planning,351,0,351,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.13,Number of Condom pieces distributed,M8 ,Family Planning,1338,0,1338,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.14,Number of Centchroman (weekly) pill strips distributed,M8 ,Family Planning,53,0,53,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.15,Number of Emergency Contraceptive Pills (ECP) given,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.16,Number of Pregnancy Test Kits (PTK) used,M8 ,Family Planning,96,0,96,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.1,Complications following male sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.2,Complications following female sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.3,Failures following male sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.4,Failures following female sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.5,Deaths following male sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,8.17.6,Deaths following female sterilization,M8 ,Family Planning,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.1,Child immunisation - Vitamin K (Birth Dose),M9 ,CHILD IMMUNISATION,130,0,130,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.2,Child immunisation - BCG,M9 ,CHILD IMMUNISATION,119,0,119,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.3,Child immunisation - DPT1,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.4,Child immunisation - DPT2,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.5,Child immunisation - DPT3,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.6,Child immunisation - Pentavalent 1,M9 ,CHILD IMMUNISATION,135,0,135,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.7,Child immunisation - Pentavalent 2,M9 ,CHILD IMMUNISATION,101,0,101,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.8,Child immunisation - Pentavalent 3,M9 ,CHILD IMMUNISATION,81,0,81,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.9,Child immunisation - OPV 0 (Birth Dose),M9 ,CHILD IMMUNISATION,121,0,121,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.10,Child immunisation - OPV1,M9 ,CHILD IMMUNISATION,135,0,135,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.11,Child immunisation - OPV2,M9 ,CHILD IMMUNISATION,101,0,101,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.12,Child immunisation - OPV3,M9 ,CHILD IMMUNISATION,81,0,81,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.13,Child immunisation - Hepatitis-B0 (Birth Dose),M9 ,CHILD IMMUNISATION,121,0,121,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.14,Child immunisation - Hepatitis-B1,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.15,Child immunisation - Hepatitis-B2,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.16,Child immunisation - Hepatitis-B3,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.17,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),M9 ,CHILD IMMUNISATION,135,0,135,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.18,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),M9 ,CHILD IMMUNISATION,81,0,81,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.19,Child immunisation - Rotavirus 1,M9 ,CHILD IMMUNISATION,135,0,135,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.20,Child immunisation - Rotavirus 2,M9 ,CHILD IMMUNISATION,101,0,101,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.21,Child immunisation - Rotavirus 3,M9 ,CHILD IMMUNISATION,81,0,81,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.22,Child Immunisation- PCV 1,M9 ,CHILD IMMUNISATION,135,0,135,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.23,Child Immunisation- PCV 2,M9 ,CHILD IMMUNISATION,86,0,86,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1.24,Child Immunisation- PCV Booster,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.2.1,Child immunisation (9-11months) - Measles & Rubella (MR)/ Measles containing vaccine(MCV) - 1st Dose,M9 ,CHILD IMMUNISATION,98,0,98,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.2.2,Child immunisation (9-11months) - Measles 1st dose,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.2.3,Child immunisation (9-11months) - JE 1st dose,M9 ,CHILD IMMUNISATION,98,0,98,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.2.4.a,Children aged between 9 and 11 months fully immunized- Male,M9 ,CHILD IMMUNISATION,55,0,55,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.2.4.b,Children aged between 9 and 11 months fully immunized - Female,M9 ,CHILD IMMUNISATION,43,0,43,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.3.1,Child immunisation(after 12 months) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.3.2,Child immunisation (after 12 months) - Measles-1st dose,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.3.3,Child immunisation (after 12 months) - JE 1st dose,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.1,Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months),M9 ,CHILD IMMUNISATION,67,0,67,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.2,Child immunisation - Measles 2nd dose (More than 16 months),M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.3,Child immunisation - DPT 1st Booster,M9 ,CHILD IMMUNISATION,67,0,67,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.4,Child immunisation - OPV Booster,M9 ,CHILD IMMUNISATION,67,0,67,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.5,"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.4.6,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,M9 ,CHILD IMMUNISATION,49,0,49,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.5.1,Child immunisation - Typhoid,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.5.2,Children more than 5 years received DPT5 (2nd Booster),M9 ,CHILD IMMUNISATION,63,0,63,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.5.3,Children more than 10 years received TT10/ Td10,M9 ,CHILD IMMUNISATION,70,0,70,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.5.4,Children more than 16 years received TT16/ Td16,M9 ,CHILD IMMUNISATION,33,0,33,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.6.1,Number of cases of AEFI - Abscess,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.6.2,Number of cases of AEFI - Death,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.6.3,Number of cases of AEFI - Others,M9 ,CHILD IMMUNISATION,86,0,86,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.7.1,Immunisation sessions planned,M9 ,CHILD IMMUNISATION,58,0,58,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.7.2,Immunisation sessions held,M9 ,CHILD IMMUNISATION,58,0,58,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.7.3,Number of Immunisation sessions where ASHAs were present,M9 ,CHILD IMMUNISATION,58,0,58,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.8.1,Child immunisation - Vitamin A Dose - 1,M9 ,CHILD IMMUNISATION,98,0,98,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.8.2,Child immunisation - Vitamin A Dose - 5,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.8.3,Child immunisation - Vitamin A Dose - 9,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.9,Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),M9 ,CHILD IMMUNISATION,3971,0,3971,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.1,Number of children (12-59 months) provided Albendazole,M9 ,CHILD IMMUNISATION,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,9.11,Number of severely underweight children provided Health Checkup (0-5 years),M9 ,CHILD IMMUNISATION,21,0,21,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.1,Childhood Diseases - Pneumonia,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.2,Childhood Diseases - Asthma,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.3,Childhood Diseases - Sepsis,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.4,Childhood Diseases - Diphtheria,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.5,Childhood Diseases - Pertussis,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.6,Childhood Diseases - Tetanus Neonatorum,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.7,Childhood Diseases - Tuberculosis (TB),M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.9,Childhood Diseases - Measles,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.1,Childhood Diseases - Malaria,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.11,Childhood Diseases - Diarrhoea,M10 ,Number of cases of Childhood Diseases (0-5 years),22,0,22,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.12,Childhood Diseases - Diarrhoea treated in Inpatients,M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.13,Children admitted with Respiratory Infections,M10 ,Number of cases of Childhood Diseases (0-5 years),21,0,21,0
Odisha,Koraput,Kundura,2021-2022,January  ,10.14,Childhood Diseases - Severe Acute Malnutrition (SAM),M10 ,Number of cases of Childhood Diseases (0-5 years),0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.1.a,Total Blood Smears Examined for Malaria,M11 ,NVBDCP,10,0,10,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.2.a,RDT conducted for Malaria,M11 ,NVBDCP,913,0,913,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.1.2.c,Malaria (RDT) - Plamodium Falciparum test positive,M11 ,NVBDCP,2,0,2,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.2.1,Kala Azar (RDT) - Tests Conducted,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.2.2,Kala Azar Positive Cases,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.2.3,Post-kala-azar dermal leishmaniasis (PKDL) cases,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,11.3.1,Dengue - RDT Test Positive,M11 ,NVBDCP,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.1.a,Girls registered in AFHC,M12 ,Adolescent Health,6,0,6,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.1.b,Boys registered in AFHC,M12 ,Adolescent Health,8,0,8,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.2.a,"Out of registered, Girls received clinical services",M12 ,Adolescent Health,6,0,6,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.2.b,"Out of registered, Boys received clinical services",M12 ,Adolescent Health,8,0,8,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.3.a,"Out of registered, Girls received counselling",M12 ,Adolescent Health,6,0,6,0
Odisha,Koraput,Kundura,2021-2022,January  ,12.1.3.b,"Out of registered, Boys received counselling",M12 ,Adolescent Health,8,0,8,0
Odisha,Koraput,Kundura,2021-2022,January  ,13.1,Number of on-going DOTS patients registered,M13 ,"Directly Observed Treatment, Short-course (DOTS)",9,0,9,0
Odisha,Koraput,Kundura,2021-2022,January  ,13.2,Number of DOTS cases completed successfully,M13 ,"Directly Observed Treatment, Short-course (DOTS)",11,0,11,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.1,Outpatient - Diabetes,M14 ,Patient Services,12,0,12,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.2,Outpatient - Hypertension,M14 ,Patient Services,42,0,42,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.3,Outpatient - Stroke (Paralysis),M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.4,Outpatient - Acute Heart Diseases,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.5,Outpatient - Mental illness,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.6,Outpatient - Epilepsy,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.7,Outpatient - Ophthalmic Related,M14 ,Patient Services,12,0,12,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.8,Outpatient - Dental,M14 ,Patient Services,10,0,10,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1.9,Outpatient - Oncology,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.2.1,Allopathic- Outpatient attendance,M14 ,Patient Services,4330,0,4330,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.2.2,Ayush - Outpatient attendance,M14 ,Patient Services,324,0,324,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.3.1.a,Inpatient (Male) - Children < 18 years,M14 ,Patient Services,8,0,8,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.3.1.b,Inpatient (Male)- Adults,M14 ,Patient Services,41,0,41,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.3.2.a,Inpatient (Female) - Children < 18 years,M14 ,Patient Services,3,0,3,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.3.2.b,Inpatient (Female)- Adults,M14 ,Patient Services,207,0,207,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.3.3,Number of Left Against Medical Advice (LAMA) cases,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.1,Inpatient - Malaria,M14 ,Patient Services,2,0,2,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.2,Inpatient - Dengue,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.3,Inpatient - Typhoid,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.5,Inpatient - Tuberculosis,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.6,Inpatient - Pyrexia of unknown origin (PUO),M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.7,Inpatient - Diarrhea with dehydration,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.4.8,Inpatient - Hepatitis,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.5,Patients registered at Emergency Department,M14 ,Patient Services,12,0,12,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.1,"Emergency - Trauma ( accident, injury, poisoning etc)",M14 ,Patient Services,12,0,12,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.2,Emergency - Burn,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.3,Emergency - Obstetrics complications,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.4,Emergency - Snake Bite,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.5,Emergency - Acute Caridiac Emergencies,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.6.7,Emergency - CVA ( Cerebovascular Disease),M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.7,Number of deaths occurring at Emergency Department,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.8.1,Operation major (General and spinal anaesthesia),M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.8.2,"Out of Operation major, Gynecology- Hysterectomy surgeries",M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.8.4,Operation minor (No or local anaesthesia),M14 ,Patient Services,4,0,4,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.8.6,Number of blood units issued,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.8.7,Number of blood transfusions done,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.9.1,Inpatient Deaths - Male,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.9.2,Inpatient Deaths - Female,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.1,In-Patient Head Count at midnight,M14 ,Patient Services,275,0,275,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.11,Number of Admission in NBSU ( New Born Stabilisation Unit),M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.12.1,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.12.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.12.3,Outborn ? Male,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.12.4,Outborn - Female,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.12.5,Number of newborns admitted in SNCU - referred by ASHA,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.13,Number of deaths occurring at SNCU,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.14.1,Number of children admitted in NRC,M14 ,Patient Services,0,0,0,0
Odisha,Koraput,Kundura,2021-2022,January  ,14.14.2,Number of children discharged with target weight gain from the NRCs,M14 ,Patient Services,0,0,0,0
